frame_time;clinton_anger;clinton_contempt;clinton_disgust;clinton_fear;clinton_happiness;clinton_neutral;clinton_sadness;clinton_surprise;clinton_visible;;frame_time;trump_anger;trump_contempt;trump_disgust;trump_fear;trump_happiness;trump_neutral;trump_sadness;trump_surprise;trump_visible;url
610;0.000111767491;0.00397037948;7.344123e-05;1.52588507e-06;0.2821759;0.712076962;0.001384226;0.000205778226;True;;610;0.0367733464;0.2308264;0.01621635;0.0001259836;0.005431388;0.678159654;0.0316726826;0.000794214837;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame610.jpg
615;1.843383e-05;0.00337778125;2.789375e-05;2.12867434e-07;0.859790564;0.136609748;0.000110191111;6.520655e-05;True;;615;0.0467837378;0.0111958049;0.00160554529;2.7892504e-06;2.785975e-06;0.8924151;0.0479742773;1.99545775e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame615.jpg
620;0.000101054567;0.002911063;0.000686891261;3.73439034e-05;0.00256644748;0.9630491;0.0207505021;0.00989759;True;;620;0.142076731;0.009061603;0.0042043943;1.84693927e-05;6.979981e-07;0.376121521;0.4684829;3.364985e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame620.jpg
625;0.0010133452;0.0196234547;0.00718173;0.000162276527;0.253346115;0.6864305;0.02602059;0.0062219887;True;;625;0.139270172;0.00648606848;0.00530266762;8.428368e-05;5.308567e-07;0.23951745;0.6092639;7.493115e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame625.jpg
630;0.00291870278;0.0145871406;0.005897325;8.11934151e-05;0.299230069;0.666926742;0.004809838;0.00554898661;True;;630;0.04827747;0.0069586914;0.0009533048;4.21689765e-05;9.691809e-06;0.864688754;0.078883104;0.00018683527;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame630.jpg
635;0.00328659336;0.00515322853;0.005663748;2.68262575e-05;0.0470733158;0.916856766;0.00469043944;0.0172491;True;;635;0.0641033053;0.008701524;0.000485484285;7.26114058e-06;5.26901943e-07;0.782552242;0.144139081;1.05967229e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame635.jpg
640;0.00182009628;0.007154026;0.003347462;2.59161934e-05;0.129098639;0.8431079;0.0116348881;0.00381107652;True;;640;0.06104577;0.011480798;0.00252323784;1.57183968e-05;2.88754222e-07;0.3077833;0.6170999;5.10188038e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame640.jpg
645;0.004970521;0.013985632;0.0080268085;0.0005312046;0.0861444548;0.8004435;0.0176350232;0.06826289;True;;645;0.104420058;0.00615171529;0.00138709007;1.59034134e-05;2.18857608e-07;0.375742137;0.5122579;2.49873428e-05;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame645.jpg
650;7.93447543e-05;0.00273758988;0.000609233161;3.36365e-05;0.001986466;0.9280714;0.06327035;0.0032120028;True;;650;0.371101767;0.0115140965;0.00278174924;0.000803577;1.88033891e-06;0.498241752;0.114407554;0.00114764227;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame650.jpg
655;0.00191749632;0.000143267534;0.00179642835;0.005826331;0.7619862;0.0266758446;0.01015609;0.191498369;True;;655;0.0701541156;0.0265721474;0.00734605035;5.77170758e-05;1.14101485e-05;0.418140441;0.4776006;0.0001174918;True;https://s3-us-west-2.amazonaws.com/debateinemotion/debate1/frame655.jpg
