frame_time,trump_anger,trump_contempt,trump_disgust,trump_fear,trump_happiness,trump_neutral,trump_sadness,trump_surprise,url
214,0.009802246,0.001496316,0.004862516,0.000112174,0.000415802,0.9466286,0.006013454,0.030668894,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation214.jpg
215,0.0639502,0.003133243,0.035733473,0.008841568,0.000223257,0.5666412,0.124241926,0.197235122,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation215.jpg
216,0.030091403,0.047331236,0.045004953,0.028917516,0.000353928,0.4723206,0.216472954,0.159507424,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation216.jpg
217,0.082417995,0.00093942,0.021865208,0.007404184,0.000919645,0.288073123,0.06453534,0.533845067,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation217.jpg
218,0.02717606,0.009642622,0.015646702,0.000667851,0.003197132,0.69925344,0.009691364,0.2347248,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation218.jpg
219,0.01540225,0.00235607,0.012445936,0.003918271,0.000596123,0.6780986,0.09284486,0.19433789,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation219.jpg
220,0.039134603,0.002573555,0.04387334,0.003728366,0.000863167,0.3868282,0.117855951,0.4051428,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation220.jpg
221,0.005108719,0.008051628,0.004205124,0.001848993,0.01329993,0.8818435,0.06273668,0.022905432,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation221.jpg
222,0.002991515,0.006363034,0.013727373,0.004343261,0.020842703,0.612260342,0.2777636,0.061708175,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation222.jpg
223,0.045985956,0.003317459,0.031810828,0.000949421,0.012474407,0.46265462,0.02860716,0.414200157,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation223.jpg
224,0.095396936,0.014049098,0.037611038,0.004618669,0.006313966,0.721691251,0.054114226,0.0662048,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation224.jpg
225,0.00228891,0.004964783,0.002646407,0.000527835,0.021285653,0.885659754,0.03133895,0.051287685,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation225.jpg
226,0.029156355,0.012559057,0.008378,0.00275671,0.003558878,0.8803185,0.03716083,0.02611167,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation226.jpg
227,0.003465939,0.009620551,0.004286019,0.000769326,0.027967151,0.9229047,0.017139124,0.01384724,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation227.jpg
228,0.002012679,0.002821858,0.003187084,9.30E-05,0.001053211,0.967873335,0.005976706,0.016982073,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation228.jpg
229,0.000714295,0.000323346,0.000248771,0.004788851,0.000107072,0.730072,0.002906824,0.2608388,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation229.jpg
230,0.002248621,0.002333745,6.55E-05,1.67E-05,1.55E-05,0.9903345,0.004882122,0.000103217,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation230.jpg
231,0.028278658,0.013827693,0.009019433,0.010582423,0.000146828,0.458844036,0.4663661,0.012934806,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation231.jpg
232,0.10897883,0.007726772,0.009307218,0.001387123,2.51E-05,0.638430655,0.23297067,0.001173595,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation232.jpg
233,0.034001287,0.004170673,0.018145453,0.04410235,0.000301846,0.5832722,0.203589767,0.112416431,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation233.jpg
234,0.055821393,0.004214449,0.020258954,0.002139169,0.000783568,0.732279837,0.03133531,0.1531673,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation234.jpg
235,0.031287205,0.00489558,0.003612254,0.000191167,0.000502356,0.9103004,0.047788616,0.001422458,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation235.jpg
236,0.146235958,0.014983253,0.052912593,0.004889395,0.000452704,0.6701686,0.0313774,0.0789801,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation236.jpg
237,0.375184685,0.005355608,0.0608732,0.04511868,5.39E-05,0.195068434,0.124976553,0.193368942,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation237.jpg
238,0.026915638,0.007269818,0.015454774,0.007148822,0.001196927,0.655145049,0.2639459,0.022923075,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation238.jpg
239,0.08589596,0.00440043,0.032621153,0.009268991,0.00023529,0.6267277,0.109127276,0.131723225,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation239.jpg
240,0.181506038,0.006641792,0.04617767,0.005291371,0.000244773,0.5171676,0.049059026,0.1939117,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation240.jpg
241,0.003191597,0.000256225,0.007444835,0.007983143,6.55E-05,0.6456525,0.124091707,0.2113145,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation241.jpg
242,0.00430135,0.001765419,0.001007891,2.33E-06,3.57E-07,0.8876918,0.105218388,1.25E-05,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation242.jpg
243,0.05167074,0.003617125,0.015222727,0.002070592,0.000420298,0.7713014,0.03954535,0.116151787,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation243.jpg
244,0.0331968,0.005333568,0.038557008,0.018622711,0.006617885,0.368352562,0.236641347,0.292678118,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation244.jpg
245,0.115757875,0.014504081,0.057044815,0.006181589,0.003507478,0.5963893,0.129030451,0.07758442,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation245.jpg
246,0.135207385,0.007168042,0.03272688,0.029264681,0.000444397,0.4385294,0.311269373,0.045389827,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation246.jpg
247,0.141348764,0.002192451,0.03234504,0.013026508,0.000340628,0.319414854,0.02370407,0.4676277,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation247.jpg
248,0.017780427,0.01979927,0.01107365,0.001803864,0.00132179,0.5685202,0.3770767,0.002624111,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation248.jpg
249,0.006285657,0.002516377,0.008613034,0.00790908,0.000660089,0.5476593,0.364407331,0.06194918,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation249.jpg
250,0.024959365,0.011485573,0.006964983,0.01174499,0.111712836,0.35823375,0.00341081,0.4714877,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation250.jpg
251,0.015336655,0.003541723,0.057091974,0.000494711,0.001218008,0.723719,0.034839932,0.16375801,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation251.jpg
252,0.009644305,0.002333561,0.013285782,0.003565719,0.000415485,0.798970163,0.07060337,0.101181641,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation252.jpg
253,0.013435634,0.006835921,0.013671418,0.001478538,0.217903078,0.651653349,0.039742086,0.055279996,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation253.jpg
254,0.013438951,0.006849226,0.009463061,0.000696021,0.001839145,0.7775058,0.008590452,0.18161732,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation254.jpg
255,0.027979085,0.003760707,0.02624144,0.001868995,0.000697475,0.586597145,0.035072558,0.317782581,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation255.jpg
256,0.026154315,0.006976257,0.010364164,0.005062925,0.002577277,0.743205369,0.023087619,0.1825721,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation256.jpg
257,0.004384836,0.001233631,0.002079813,0.000793478,0.000772831,0.9209389,0.019614607,0.05018189,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation257.jpg
258,0.000731278,0.003235542,0.000185609,6.30E-05,4.37E-06,0.839907467,0.155530185,0.000342631,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation258.jpg
259,0.002890168,0.000709849,0.000205601,8.38E-05,1.20E-06,0.9081324,0.087505855,0.000471158,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation259.jpg
260,0.037286226,0.006609595,0.023882352,0.000672893,0.000164182,0.831388354,0.017506862,0.08248952,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation260.jpg
261,0.002968694,0.000865003,0.00244675,0.000143988,0.003189953,0.97051543,0.004451847,0.015418361,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation261.jpg
262,0.011657374,0.001251559,0.016524049,0.000405551,0.00017369,0.8603573,0.010205289,0.09942523,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation262.jpg
263,0.001853533,0.001111615,0.003039125,0.001203106,0.000509057,0.4282352,0.017528297,0.546520054,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation263.jpg
264,0.000872237,0.00011618,0.000177726,0.000312922,8.27E-05,0.18674162,0.000169733,0.811526835,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation264.jpg
265,0.016764486,0.028469065,0.00812991,0.002872431,0.014361952,0.837694943,0.012902375,0.07880482,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation265.jpg
266,0.00446589,0.001968186,0.007202967,0.001127319,0.00012512,0.882275164,0.038154744,0.06468059,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation266.jpg
267,0.000746278,0.002682876,0.000525467,5.40E-05,0.000188286,0.9634835,0.029720401,0.002599172,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation267.jpg
268,0.08628636,0.006952966,0.04083754,0.01863676,0.00176066,0.4324769,0.256793678,0.156255141,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation268.jpg
269,0.020143751,0.005013315,0.016008481,0.001660714,0.014866675,0.7953162,0.024616161,0.1223747,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation269.jpg
270,0.00950907,0.006234791,0.0062864,0.000516626,0.009565343,0.907751739,0.011702727,0.04843328,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation270.jpg
271,0.002202296,0.001701051,0.001902714,0.001450259,0.003299855,0.8705492,0.018927952,0.09996666,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation271.jpg
272,0.009752121,0.001115212,0.007514612,0.002622713,0.001244652,0.458464921,0.030787673,0.4884981,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation272.jpg
273,0.027720772,0.017021751,0.020950275,0.002749942,0.006317792,0.7802474,0.02720844,0.117783621,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation273.jpg
274,0.000653436,0.052030105,0.003473064,9.17E-05,0.001376919,0.9216305,0.008040728,0.012703505,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation274.jpg
275,0.001868106,0.003428824,0.001176376,2.27E-05,0.019971686,0.7019525,6.94E-05,0.2715104,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation275.jpg
276,0.003579954,0.002398341,0.001740003,0.003276909,0.001742916,0.7292076,0.010358872,0.247695416,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation276.jpg
277,0.037677515,0.007674753,0.025989689,0.001906397,0.03833525,0.653356433,0.026553698,0.208506256,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation277.jpg
278,0.001864117,0.000657517,0.000913095,0.000106734,0.001149727,0.6112291,0.001820768,0.382258922,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation278.jpg
279,0.010431386,0.000844702,0.004469789,0.003550292,0.000125764,0.5360607,0.012542649,0.4319747,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation279.jpg
280,0.003372369,0.005456128,0.001783064,0.000322028,0.000276492,0.939023256,0.045853477,0.00391321,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation280.jpg
281,0.0681477,0.008825189,0.015141556,0.003310241,0.001141595,0.517494142,0.017502576,0.368437022,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation281.jpg
282,0.000347004,0.000584658,0.000146475,0.000469095,6.22E-05,0.959582031,0.017477412,0.021331122,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation282.jpg
283,0.002434341,0.001368981,0.001438527,0.000957995,5.05E-05,0.8934835,0.09179195,0.008474205,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation283.jpg
284,0.000563627,0.000104619,0.000508109,0.002135461,7.92E-05,0.478367448,0.001843349,0.5163982,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation284.jpg
285,0.00403623,0.000704973,0.002806198,0.000422334,0.000153433,0.847085,0.004770882,0.140020981,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation285.jpg
286,0.048459955,0.010750465,0.006291314,0.001180684,0.001246154,0.756415665,0.007100021,0.168555722,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation286.jpg
287,0.010543865,0.001208615,0.005141268,0.000160713,0.000330333,0.7012491,0.002955996,0.278410077,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation287.jpg
288,0.004861299,0.00260217,0.008440146,0.00339476,0.000916709,0.716198,0.030970763,0.232616141,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation288.jpg
289,0.010058777,0.001742413,0.003450375,0.003528283,0.000174734,0.8261776,0.008983558,0.145884231,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation289.jpg
290,0.1887303,0.008099291,0.034501243,0.002597535,0.001203626,0.6007348,0.029491514,0.1346417,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation290.jpg
291,0.135756344,0.008949709,0.031229364,0.06007382,0.000417603,0.477514535,0.143379077,0.142679527,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation291.jpg
292,0.063582,0.00519838,0.01157327,0.002447636,0.00138052,0.764535844,0.024967361,0.126314968,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation292.jpg
293,0.112509489,0.00473091,0.021560956,0.012966136,0.000834739,0.480037034,0.033780363,0.3335804,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation293.jpg
294,0.07093468,0.003991878,0.012664947,0.003361777,0.000483346,0.7561035,0.023780273,0.128679559,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation294.jpg
295,0.009669826,0.007143001,0.007105984,0.000809398,0.014590242,0.915892839,0.01016245,0.03462627,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation295.jpg
296,0.006616617,0.00417787,0.00597194,0.000757706,0.000946233,0.9050849,0.015284579,0.061160125,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation296.jpg
297,0.001758501,0.003686471,0.00407987,0.000138011,0.000619269,0.9577667,0.010095369,0.021855777,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation297.jpg
298,0.003807923,0.011701443,0.008984137,0.000378579,0.001814544,0.93099004,0.03466987,0.007653486,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation298.jpg
299,0.010509156,0.024930019,0.005026523,0.003284788,0.000718366,0.8762259,0.06452716,0.014778128,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation299.jpg
300,0.007139584,0.008376029,0.004985692,0.003101627,0.004578891,0.8683717,0.017965902,0.08548057,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation300.jpg
301,0.002313362,0.002065695,0.000512378,0.000238472,2.31E-05,0.9096012,0.08340345,0.001842338,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation301.jpg
302,0.1178269,0.01158202,0.074335426,0.020072125,0.001884209,0.366259754,0.105437644,0.302601933,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation302.jpg
303,0.010059441,0.1298699,0.023381898,0.000794067,1.66E-05,0.221328616,0.609800339,0.004749098,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation303.jpg
304,0.00718287,0.004058724,0.005179922,0.000792508,0.001338968,0.902706265,0.051681016,0.02705972,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation304.jpg
305,0.06916633,0.01712159,0.04483169,0.024177203,0.001737049,0.67329,0.105601333,0.06407479,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation305.jpg
306,0.045500703,0.005645719,0.0175577,0.008435789,8.25E-05,0.7379319,0.09205676,0.09278895,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation306.jpg
307,0.002888861,0.000752655,0.002565625,0.000778319,0.000242856,0.734835863,0.016858509,0.241077289,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation307.jpg
308,0.028901542,0.009436711,0.022642674,0.007461814,0.0045814,0.7155821,0.164212838,0.047180943,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation308.jpg
309,0.031000458,0.00525931,0.011384524,0.017011216,0.000892482,0.693806767,0.106212072,0.13443318,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation309.jpg
310,0.063110985,0.03189412,0.059886746,0.001730941,0.009572572,0.7575558,0.048433196,0.027815629,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation310.jpg
311,0.001851278,0.004116664,0.005806839,0.014047895,0.005088921,0.634144843,0.257264525,0.07767901,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation311.jpg
312,0.000234054,0.000602672,0.000113492,7.79E-05,0.000936468,0.970605,0.01984802,0.007582349,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation312.jpg
313,0.000205286,0.000387093,0.000725054,0.000795213,6.72E-05,0.892961,0.030366188,0.074492976,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation313.jpg
314,0.000449789,0.000519259,0.000326639,0.000145081,0.00014344,0.9811734,0.007735597,0.00950682,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation314.jpg
315,0.001959431,0.00664521,0.00144107,0.000131939,0.002182219,0.962798953,0.006035664,0.018805493,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation315.jpg
316,0.008017431,0.001765237,0.003204947,0.000482917,0.000848883,0.452116132,0.001865733,0.5316987,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation316.jpg
317,0.014012232,0.00417453,0.006434213,0.000141851,0.169786289,0.597566545,0.000813239,0.2070711,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation317.jpg
318,0.009465617,0.002046586,0.006148221,0.008007253,0.003338438,0.429687858,0.02162216,0.5196839,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation318.jpg
319,0.005796972,0.001904286,0.002592992,0.00038211,0.000912356,0.745888054,0.00804223,0.234481022,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation319.jpg
320,0.006609684,0.004634268,0.00392375,0.000189179,0.000287749,0.871482134,0.109912068,0.002961158,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation320.jpg
321,0.021261526,0.0024084,0.02031676,0.006699443,9.98E-05,0.659444,0.154082343,0.1356878,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation321.jpg
322,0.004887837,0.002463146,0.00105691,2.67E-05,0.000153358,0.9083883,0.082631685,0.000392029,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation322.jpg
323,0.005188721,0.00676669,0.01285603,0.000529289,0.002207485,0.9264383,0.017293593,0.028719911,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation323.jpg
324,0.06490641,0.000964943,0.004343584,0.000627493,0.00021679,0.469149858,0.002325053,0.4574659,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation324.jpg
325,0.04323306,0.005627456,0.020916093,0.000413746,0.007976769,0.7845563,0.03168632,0.105590254,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation325.jpg
326,0.005787127,0.002369851,0.001970878,0.000679369,0.003348658,0.8087653,0.005361781,0.171717048,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation326.jpg
327,0.068891995,0.00805338,0.027099095,0.03607602,0.000199647,0.6127872,0.1396669,0.107225768,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation327.jpg
328,0.08620671,0.014866027,0.042111933,0.004927226,0.053461433,0.6852258,0.07560074,0.03760011,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation328.jpg
329,0.258946657,0.002448307,0.036829777,0.010556498,0.000764987,0.253556669,0.01750428,0.4193928,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation329.jpg
330,0.13791436,0.004017209,0.013998255,0.123932071,0.000391766,0.2915754,0.028568206,0.399602741,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation330.jpg
331,0.042209573,0.009851125,0.026019014,0.015159746,0.0105643,0.6636092,0.124360651,0.108226366,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation331.jpg
332,0.09305995,0.004679069,0.03159735,0.023471799,0.000597843,0.421008855,0.08526161,0.340323538,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation332.jpg
333,0.20864068,0.018661602,0.050593834,0.007472964,0.004235222,0.535295,0.040785026,0.134315684,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation333.jpg
334,0.040177092,0.005591685,0.052624315,0.02302703,0.0001474,0.427125543,0.259261221,0.192045718,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation334.jpg
335,0.004833657,0.003564809,0.005277689,0.00273423,0.00127908,0.604736447,0.011223403,0.3663507,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation335.jpg
336,0.003914932,0.002584002,0.002742086,0.001062432,0.000908358,0.8290568,0.010982379,0.148749039,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation336.jpg
337,0.013421861,0.002714039,0.003081671,0.008019758,0.000728742,0.6683993,0.018447159,0.285187483,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation337.jpg
338,0.007348026,0.00167385,0.005079152,0.002143398,0.000119334,0.844447,0.035544917,0.103644289,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation338.jpg
339,0.026756441,0.005012799,0.01624012,0.001650107,0.001538646,0.6622412,0.011766913,0.274793744,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation339.jpg
340,0.06415498,0.005135926,0.01755953,0.009283337,0.000665553,0.6332413,0.040474232,0.229485154,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation340.jpg
341,0.146056145,0.007541265,0.032127664,0.006989532,0.000876167,0.6075632,0.035578635,0.163267389,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation341.jpg
342,0.03404798,0.008173432,0.005357886,0.00467357,0.005149504,0.601158261,0.007014287,0.3344251,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation342.jpg
343,0.1594416,0.007005115,0.02784815,0.019017758,0.000798528,0.4406205,0.032461613,0.312806726,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation343.jpg
344,0.097601466,0.010190296,0.030813877,0.018891716,0.00093195,0.5148355,0.032313492,0.294421762,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation344.jpg
345,0.034552123,0.007011139,0.028115254,0.035455767,0.000309399,0.554584742,0.173631743,0.166339815,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation345.jpg
346,0.03464449,0.004109847,0.010695335,0.015168797,0.000748511,0.602484763,0.029330337,0.302817941,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation346.jpg
347,0.040244386,0.109699756,0.01133944,0.003586994,0.009997358,0.7494959,0.025453202,0.05018296,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation347.jpg
348,0.004550521,0.006162647,0.005270704,0.004861809,0.008947157,0.838058054,0.08947955,0.04266956,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation348.jpg
349,0.008870137,0.002678267,0.003278128,0.000163129,0.001808041,0.742939353,0.003197415,0.237065554,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation349.jpg
350,0.000580182,0.007374272,0.002776755,7.29E-05,0.5811158,0.3947924,0.002530966,0.010756755,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation350.jpg
351,0.016231004,0.011641501,0.03416469,0.012911356,0.00401831,0.6714485,0.112151526,0.137433067,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation351.jpg
352,0.004840752,0.003489364,0.005509528,0.000535535,0.025517939,0.451729566,0.003480703,0.5048966,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation352.jpg
353,0.000172602,0.000456976,9.27E-05,0.000472076,9.38E-05,0.941771567,0.005206549,0.05173375,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation353.jpg
354,0.000673014,0.00191098,0.000261548,0.001366666,0.002913658,0.964300156,0.007425542,0.021148417,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation354.jpg
355,0.000699146,0.000725208,0.000920209,0.000441917,0.005785845,0.8408631,0.006811081,0.1437535,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation355.jpg
356,0.004719072,0.001549553,0.002953818,0.002142357,0.001232907,0.8360667,0.022285651,0.1290499,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation356.jpg
357,0.01763531,0.004961244,0.013283765,0.028549578,0.003311706,0.470126063,0.076875806,0.385256529,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation357.jpg
358,0.045999557,0.002234206,0.02084485,0.022387713,0.000662058,0.479148835,0.143189982,0.2855328,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation358.jpg
359,0.001249185,0.001680132,0.002612644,0.001173318,0.0032579,0.8079593,0.151316568,0.030750945,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation359.jpg
360,0.004551848,0.002932066,0.003956287,0.005723138,0.000900236,0.7661419,0.148373947,0.06742061,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation360.jpg
361,0.001576055,0.001425311,0.002002076,0.002963314,0.004599231,0.573566556,0.032586366,0.381281078,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation361.jpg
362,0.01361985,0.01594919,0.010446546,0.002808225,0.010656335,0.558846951,0.01571025,0.371962667,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation362.jpg
363,0.06616635,0.0127857,0.032617405,0.001673941,0.006343273,0.7526174,0.08494578,0.042850163,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation363.jpg
364,0.008579532,0.000420981,0.003748856,0.000693943,0.000274048,0.4603909,0.009922266,0.515969455,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation364.jpg
365,0.051839016,0.003496503,0.02708019,0.002815834,0.008593095,0.528558,0.040450387,0.337166935,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation365.jpg
366,0.06026385,0.004277842,0.03248798,0.122061074,0.002260176,0.20220466,0.335242331,0.241202116,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation366.jpg
367,0.001090691,0.001159103,0.00095407,0.001252976,0.000509376,0.8794039,0.09613751,0.019492405,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation367.jpg
368,0.001617673,0.0004079,0.001549453,0.002229676,0.000858974,0.5034462,0.011891624,0.477998465,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation368.jpg
369,0.021073291,0.002732828,0.002561205,0.000387975,0.00055807,0.8226968,0.009027021,0.140962824,https://s3-us-west-2.amazonaws.com/post-election/inauguration/inaugruation369.jpg
